Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Filename,Internal ID,Unique Entry ID
traditional monpe pants,Dark red,False,1040,260,Red,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,outdoorsy; work,False,For sale,BottomsTexPantsNormalMonpe3,9171,zXtA37muiXwm2ckoc
traditional suteteko pants,Red,False,560,140,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy; vacation,False,For sale,BottomsTexPantsWideSuteteko0,5460,CcYr85ukPhHrzjxBc
traditional suteteko pants,Yellow-green,False,560,140,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy; vacation,False,For sale,BottomsTexPantsWideSuteteko1,9172,LZ3W8iFp5Arqhwr5Z
traditional suteteko pants,Golden yellow,False,560,140,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy; vacation,False,For sale,BottomsTexPantsWideSuteteko2,9173,rZqvuYXYNABTwadnN
traditional suteteko pants,Purple,False,560,140,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy; vacation,False,For sale,BottomsTexPantsWideSuteteko3,9174,kBfBhnTkPJGfcP8Z6
traditional suteteko pants,Aqua,False,560,140,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy; vacation,False,For sale,BottomsTexPantsWideSuteteko4,9175,J7mpdWGdfKPQxChAN
traditional suteteko pants,Blue,False,560,140,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy; vacation,False,For sale,BottomsTexPantsWideSuteteko5,9176,vjQJNB2qSRWD8Ngzi
tweed frilly skirt,Brown,False,1560,390,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; fairy tale; formal,False,For sale,BottomsTexSkirtAlineTweedfrill0,4428,x2BD6PuvAkPaiHBKy
tweed frilly skirt,Gray,False,1560,390,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; fairy tale; formal,False,For sale,BottomsTexSkirtAlineTweedfrill1,8908,uFSa6h3JWJQkvJJNm
tweed frilly skirt,Pink,False,1560,390,Pink,Brown,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Cute,everyday; fairy tale; formal,False,For sale,BottomsTexSkirtAlineTweedfrill2,8909,5bCqs8Mhmvdx2RJtM
tweed frilly skirt,Blue,False,1560,390,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Cute,everyday; fairy tale; formal,False,For sale,BottomsTexSkirtAlineTweedfrill3,8910,qiEHXLZMNSvNXKPFh
tweed pants,Brown,False,1300,325,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,False,For sale,BottomsTexPantsWideTweed0,3708,5Sj3iH6txuoZtZMBn
tweed pants,Blue,False,1300,325,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,False,For sale,BottomsTexPantsWideTweed1,11386,iQyXbdEtJx9ktr3dc
tweed pants,Beige,False,1300,325,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,False,For sale,BottomsTexPantsWideTweed2,11387,QnThywpsT9priJobB
tweed pants,Berry red,False,1300,325,Red,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,False,For sale,BottomsTexPantsWideTweed3,11388,xjPKcWq6iPa78S2Tw
tweed pants,Green,False,1300,325,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,False,For sale,BottomsTexPantsWideTweed4,11389,kNaAeauZPyZdMddcA
tweed pants,Pink,False,1300,325,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; formal,False,For sale,BottomsTexPantsWideTweed5,11390,7j9P7XnEhBzScs6bf
tweed skirt,Yellow,False,1300,325,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,For sale,BottomsTexSkirtAlineTweed0,3297,irSR7thcoG4kKqsJ8
tweed skirt,Pink,False,1300,325,Pink,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,For sale,BottomsTexSkirtAlineTweed1,11666,TDmgEAYemyAsKAMdu
tweed skirt,Blue,False,1300,325,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,False,For sale,BottomsTexSkirtAlineTweed2,11667,XhB9sFiNSsDJvYJBT
two-tone pants,Blue,False,880,220,Blue,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday,False,For sale,BottomsTexPantsNormalTwotoneBlue,4185,FH9WFq9jSFsRXLpkw
two-tone pants,Monotone,False,880,220,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; comfy,False,For sale,BottomsTexPantsNormalTwotoneMonochrome,3317,Rzfvg3L7AhnCBQu3h
two-tone pants,Red,False,880,220,Red,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,False,For sale,BottomsTexPantsNormalTwotoneRed,4184,egAw2r93TF3R65Zn2
two-tone pants,Yellow,False,880,220,Yellow,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,False,For sale,BottomsTexPantsNormalTwotoneYellow,4183,TGuTEn7Ecjbqb6P6M
upcycled skirt,Beige,False,1320,330,Beige,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; fairy tale; party,False,For sale,BottomsTexSkirtAlineShabby0,5449,ZwXhjeFgdvZZjBKMY
upcycled skirt,Pink,False,1320,330,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; fairy tale; party,False,For sale,BottomsTexSkirtAlineShabby1,8918,ALCuuNzoKWhf8ehqY
upcycled skirt,Mint,False,1320,330,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; fairy tale; party,False,For sale,BottomsTexSkirtAlineShabby2,8919,LTbPzFTGxS8hfw22Z
vibrant shorts,Orange,False,980,245,Orange,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; vacation,False,For sale,BottomsTexPantsHalfEthnic0,4487,Z2az8LxLzPu5FrK22
vibrant shorts,Avocado,False,980,245,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; vacation,False,For sale,BottomsTexPantsHalfEthnic1,9099,xRBvYGAfeNWCW7dYd
vibrant shorts,Pink,False,980,245,Pink,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; vacation,False,For sale,BottomsTexPantsHalfEthnic2,9100,QmYhJsSGSGSCCSmQ7
vibrant shorts,Blue,False,980,245,Blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; vacation,False,For sale,BottomsTexPantsHalfEthnic3,9101,xRPSWLKrorEfK5hcf
vibrant shorts,Black,False,980,245,Black,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; vacation,False,For sale,BottomsTexPantsHalfEthnic4,9102,MEDYoymwJwwReCkxz
western pants,Brown,False,1540,385,Brown,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Active,outdoorsy; work,False,For sale,BottomsTexPantsWideCowboyBrown,3463,eAfvmW3BYiuPEh7GD
wide chino pants,Brown,False,1100,275,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,For sale,BottomsTexPantsWideChino0,5285,EmJsQ4gnatKFANNWK
wide chino pants,Beige,False,1100,275,Beige,Beige,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,For sale,BottomsTexPantsWideChino1,11150,fa4HcJC7BaR5YhPNp
wide chino pants,Navy blue,False,1100,275,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,For sale,BottomsTexPantsWideChino2,11151,EczowvXpswDM3TZEY
wide chino pants,Avocado,False,1100,275,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,False,For sale,BottomsTexPantsWideChino3,11152,r74mKfXWrf6j6Lj3y
wide chino pants,Gray,False,1100,275,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; outdoorsy,False,For sale,BottomsTexPantsWideChino4,11153,yjPwZ3zQJA3PpDaZz
workout pants,Lime,False,880,220,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; work,False,For sale,BottomsTexPantsNormalTraining0,5721,yYrLfinoqTdxksHAm
workout pants,Pink,False,880,220,Black,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; work,False,For sale,BottomsTexPantsNormalTraining1,11363,ePFPGnTiii8QC2zhc
workout pants,Orange,False,880,220,Black,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; sporty; work,False,For sale,BottomsTexPantsNormalTraining2,11364,wESNkSTHEJroSFYjN
worn-out cutoffs,Light blue,False,960,240,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cool,everyday; vacation,False,For sale,BottomsTexPantsHotDenimholes0,4251,7QRfaFs7ZYcnyn55v
worn-out cutoffs,Blue,False,960,240,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; vacation,False,For sale,BottomsTexPantsHotDenimholes1,11434,MpngYTiKXh3JMMjtP
worn-out cutoffs,White,False,960,240,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; vacation,False,For sale,BottomsTexPantsHotDenimholes2,11435,hypdwpnkKJusfEFEj
worn-out cutoffs,Black,False,960,240,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cool,everyday; vacation,False,For sale,BottomsTexPantsHotDenimholes3,11436,ru9teEwCJsaBhpsAt
worn-out jeans,Light blue,False,1100,275,Light blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,False,For sale,BottomsTexPantsNormalDenimholes0,3313,JhGC2ifiRnfSPvAyL
worn-out jeans,Blue,False,1100,275,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Cool,everyday; outdoorsy,False,For sale,BottomsTexPantsNormalDenimholes1,11427,RPkPvmzue9Qv5fvhv
worn-out jeans,White,False,1100,275,White,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,False,For sale,BottomsTexPantsNormalDenimholes2,11428,B7P4b6wMaPXZnZ7iv
worn-out jeans,Black,False,1100,275,Black,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; outdoorsy,False,For sale,BottomsTexPantsNormalDenimholes3,11429,HtDFpJdmRMruqoD6W
yacht shorts,Light blue,False,840,210,Light blue,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; vacation,False,For sale,BottomsTexPantsHotYacht0,4370,QjdSSCSF9XYsJE24c
yacht shorts,Red,False,840,210,Red,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; vacation,False,For sale,BottomsTexPantsHotYacht1,8861,XWv6onJTs5ohuDqWP
yacht shorts,Pink,False,840,210,Pink,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; vacation,False,For sale,BottomsTexPantsHotYacht2,8862,a229KAJ53nBYbMx8K
yacht shorts,Purple,False,840,210,Purple,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,comfy; vacation,False,For sale,BottomsTexPantsHotYacht3,8863,FxpA7aZnQmEj9kJJb
