Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Catalog,Primary Shape,Secondary Shape,Filename,Internal ID,Unique Entry ID
old commoner's kimono,Red,False,1920,480,Red,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday,True,For sale,Kimono,L,TopsTexOnepieceKimonoLShitamachi3,8998,BzjTwgR5a75zrnhvg
orange dress,Orange,True,NFS,1600,Orange,Yellow,1x1,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,True,Not for sale,A-line,N,TopsTexOnepieceAlineNOrange,3288,8m2LZar64pBxMzkP9
overall dress,Denim,False,2000,500,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday,True,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt0,3059,eozpEh54SWuKonthQ
overall dress,Yellow,False,2000,500,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday,True,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt1,4164,MBaBuo7n332se5hpy
overall dress,Beige,False,2000,500,Beige,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday,True,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt2,4165,i9JWQoWRCFxjpQwLQ
overall dress,Red,False,2000,500,Red,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday,True,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt3,4166,MCCfWRuJBeqQH9YfJ
overall dress,Green,False,2000,500,Green,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday,True,For sale,Box,H,TopsTexOnepieceBoxHJumperskirt4,9012,xhsDpu4bcn5B8eSr6
oversized print dress,Pink,False,1800,450,Pink,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,party; vacation,True,For sale,Box,N,TopsTexOnepieceBoxNStandard0,4556,Z9DZhJNquxP5Q84fj
oversized print dress,Blue,False,1800,450,Blue,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,party; vacation,True,For sale,Box,N,TopsTexOnepieceBoxNStandard1,7917,MTQs5rCo8TsDLS4xX
oversized print dress,Green,False,1800,450,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,party; vacation,True,For sale,Box,N,TopsTexOnepieceBoxNStandard2,7918,nXEJa62GiLMSp8nER
oversized print dress,Brown,False,1800,450,Brown,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,party; vacation,True,For sale,Box,N,TopsTexOnepieceBoxNStandard3,7919,uF57PFc67HxykCaSd
oversized print dress,Orange,False,1800,450,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,party; vacation,True,For sale,Box,N,TopsTexOnepieceBoxNStandard4,7920,YBzq9qZf4Frd5T7Jg
oversized print dress,Beige,False,1800,450,Beige,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,party; vacation,True,For sale,Box,N,TopsTexOnepieceBoxNStandard5,7921,3o3hBZaLdaE7psyrW
oversized-sweats dress,Red,False,1500,375,Red,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,everyday; comfy; sporty,True,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat0,4424,xknLuBzRhM9hPdBK4
oversized-sweats dress,Light blue,False,1500,375,Light blue,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,everyday; comfy; sporty,True,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat1,7988,K3WdePZCz8Dc82jD6
oversized-sweats dress,Yellow,False,1500,375,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,everyday; comfy; sporty,True,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat2,7989,8QSqYNHbpWaWcWYP3
oversized-sweats dress,Orange,False,1500,375,Orange,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Active,everyday; comfy; sporty,True,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat3,7990,9Cp7fBqTj8hvBAAdh
oversized-sweats dress,Pink,False,1500,375,Pink,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,everyday; comfy; sporty,True,For sale,Rib,L,TopsTexOnepieceRibLSwitchsweat4,7991,byiYKJGw8Zzbt9uAm
painter's coverall,Beige,False,1600,400,Beige,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPaint0,10910,f46EfTKkDog4ng2bs
painter's coverall,Green,False,1600,400,Green,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPaint1,12021,4htkPc9TpCJJDv5wT
painter's coverall,White,False,1600,400,White,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,outdoorsy; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPaint2,12022,wwAgwGbc6BDKCkwLg
pajama dress,Navy blue,False,1200,300,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Box,L,TopsTexOnepieceBoxLPajamas0,11096,y3z8HxRdcrB9szWde
pajama dress,Green,False,1200,300,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Box,L,TopsTexOnepieceBoxLPajamas1,11931,D4esgyazM2m52wrSe
pajama dress,Gray,False,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Box,L,TopsTexOnepieceBoxLPajamas2,11932,sGKAJ4A5S3kaRETrH
pajama dress,Berry red,False,1200,300,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Box,L,TopsTexOnepieceBoxLPajamas3,11933,ac88r42SeCdZenuc8
pajama dress,Brown,False,1200,300,Brown,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Box,L,TopsTexOnepieceBoxLPajamas4,11934,XHTtjH6eeuoeXFgP3
palatial tank dress,White,False,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal,True,For sale,A-long,N,TopsTexOnepieceAlongNNile,3441,YGq2DbcARDEJNyRiD
parka and shirtdress,Blue,False,1600,400,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy,True,For sale,Rib,L,TopsTexOnepieceRibLParkershirt0,4468,Pr9oiWxadrqDwZZHm
parka and shirtdress,Yellow,False,1600,400,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy,True,For sale,Rib,L,TopsTexOnepieceRibLParkershirt1,7992,ZJ8mFBsCjuJqxwXs6
parka and shirtdress,Red,False,1600,400,Black,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Cool,everyday; comfy,True,For sale,Rib,L,TopsTexOnepieceRibLParkershirt2,7993,neCr4qDK6ueGwttNT
parka dress,Yellow,False,1600,400,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,True,For sale,Rib,L,TopsTexOnepieceRibLParka0,3226,Ybwoh2SfcyNfqXddi
parka dress,Orange,False,1600,400,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,True,For sale,Rib,L,TopsTexOnepieceRibLParka1,4160,pCqcMNfoJnx3CkLug
parka dress,Blue,False,1600,400,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,True,For sale,Rib,L,TopsTexOnepieceRibLParka2,4161,phHyrch7gQ9ueyzdx
parka dress,Green,False,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,True,For sale,Rib,L,TopsTexOnepieceRibLParka3,4162,ZH3Qpg9GysmBckroj
parka dress,Pink,False,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; comfy,True,For sale,Rib,L,TopsTexOnepieceRibLParka4,4163,fZoSCvRo4AWEncnjZ
peach dress,Peach,True,NFS,1600,Pink,Green,1x1,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,True,Not for sale,A-line,N,TopsTexOnepieceAlineNPeach0,9839,o49djJSXNXcBzC2GR
peacoat-and-skirt combo,Blue,False,2400,600,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday,True,For sale,A-line,L,TopsTexOnepieceAlineLPcoat0,4594,ketaNzZAqrNJ53aET
peacoat-and-skirt combo,Red,False,2400,600,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Cute,everyday,True,For sale,A-line,L,TopsTexOnepieceAlineLPcoat1,8962,KLeTAhgAhMSSbHQPo
pear dress,Beige,True,NFS,1600,Yellow,Green,1x1,Crafting,,All Year,False,1.0.0,Cute,fairy tale; party; theatrical,True,Not for sale,A-line,N,TopsTexOnepieceAlineNPear0,9837,79EsrMSAgifW3GkvK
pharaoh's outfit,White,False,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,formal,True,For sale,B-long,H,TopsTexOnepieceBlongHEgypt,3577,ejDouBwmCTZW56z25
pilot's uniform,Navy blue,False,2240,560,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPilot0,3612,ZKMwSPaG7mMLg2E5K
pilot's uniform,Black,False,2240,560,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPilot1,8119,6hYJKeYCjM6YY858S
pilot's uniform,Light blue,False,2240,560,Light blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,formal; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPilot2,8120,4jd2m5My9YkYmHHbW
pinafore,Dark blue,False,1600,400,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; work,True,For sale,B-long,L,TopsTexOnepieceBlongLKappogi0,3536,7dS6vs5tkrSPazK5R
pinafore,Pink,False,1600,400,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; work,True,For sale,B-long,L,TopsTexOnepieceBlongLKappogi1,8978,HiXPJd7mtPoZfHb9C
pinafore,Muslin,False,1600,400,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Simple,everyday; work,True,For sale,B-long,L,TopsTexOnepieceBlongLKappogi2,8979,fgFxdBzfnqgqYv2wD
pineapple dress,Yellow,False,1500,375,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,fairy tale; party; vacation,True,For sale,A-line,N,TopsTexOnepieceAlineNPineapple,3293,XpKtwLGCYupcZLzpM
pintuck-pleated dress,Pink,False,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale,True,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly0,4506,n2qR8Y9Ty42MxevTk
pintuck-pleated dress,Lime,False,1600,400,Yellow,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale,True,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly1,8885,2genTxQ5NgTbqgSii
pintuck-pleated dress,Green,False,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale,True,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly2,8886,kK5Lv2DCMPhehG7rc
pintuck-pleated dress,Purple,False,1600,400,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale,True,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly3,8887,dPNryWkcy6o8ziWsa
pintuck-pleated dress,Light blue,False,1600,400,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,everyday; fairy tale,True,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly4,8888,4JwPsp3g2WkouhJmx
pintuck-pleated dress,Brown,False,1600,400,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale,True,For sale,Balloon,H,TopsTexOnepieceBalloonHDolly5,8889,9WgohGnt8ioNSE6Qq
PJ outfit,Blue,False,1050,262,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Overall,L,TopsTexOnepieceOverallLPajama0,3354,Hh93vFpskZECBSKug
PJ outfit,Navy blue,False,1050,262,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Overall,L,TopsTexOnepieceOverallLPajama1,7823,98XKhkTNLCNitprQ9
PJ outfit,Gray,False,1050,262,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Overall,L,TopsTexOnepieceOverallLPajama2,7824,tWi338dD2CjyqJ7km
PJ outfit,Green,False,1050,262,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Overall,L,TopsTexOnepieceOverallLPajama3,7825,s8yZb3XciybiAkHC3
PJ outfit,Red,False,1050,262,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,comfy,True,For sale,Overall,L,TopsTexOnepieceOverallLPajama4,7826,TzF6MBe6RuLfL7yM7
plaid-print dress,Fancy plaid,False,2000,500,Light blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,everyday; fairy tale; vacation,True,For sale,Balloon,N,TopsTexOnepieceBalloonNBlockcheck0,4399,HCoMym75fpYFxSMJY
plaid-print dress,Energetic plaid,False,2000,500,Orange,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,True,For sale,Balloon,N,TopsTexOnepieceBalloonNBlockcheck1,9419,jLZAWsFfBACKymrc4
plaid-print dress,Dreamy plaid,False,2000,500,Purple,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,True,For sale,Balloon,N,TopsTexOnepieceBalloonNBlockcheck2,9420,rygadWKz4zwXFANhr
plaid-print dress,Sweet plaid,False,2000,500,Green,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; vacation,True,For sale,Balloon,N,TopsTexOnepieceBalloonNBlockcheck3,9421,DTH6EPwfQf57Pt3wm
plover dress,Brown,False,1600,400,Brown,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; work,True,For sale,Box,L,TopsTexOnepieceBoxLChidori0,3128,LnCwqduLJGHRYMgD7
plover dress,Gray,False,1600,400,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; work,True,For sale,Box,L,TopsTexOnepieceBoxLChidori1,9020,jRJowZRTyQ8R3skgp
plover dress,Green,False,1600,400,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; work,True,For sale,Box,L,TopsTexOnepieceBoxLChidori2,9021,aptuK7zDfSWpNTRbf
power suit,Blue,False,3780,945,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPowered1,11564,nYmxvwFSt8XdqxWbb
power suit,Green,False,3780,945,Green,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPowered2,11565,eGC45JTRAptLhS8N4
power suit,Black,False,3780,945,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPowered3,11566,6c7PyRN3DcL2eszjK
power suit,Red,False,3780,945,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; theatrical; work,True,For sale,Overall,L,TopsTexOnepieceOverallLPoweredRed,5424,JLux4SCMvatByGFei
prim outfit,Blue,False,1920,480,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; party; work,True,For sale,Box,L,TopsTexOnepieceBoxLEnsemble0,2784,WGm3FCGSraoJ23kTb
prim outfit,Gray,False,1920,480,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; party; work,True,For sale,Box,L,TopsTexOnepieceBoxLEnsemble1,9018,dwhn8jtzpwSmhNbB6
prim outfit,Pink,False,1920,480,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,formal; party; work,True,For sale,Box,L,TopsTexOnepieceBoxLEnsemble2,9019,xCN5uLaSms6wLhJpR
princess dress,Blue,False,5500,1375,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,For sale,Dress,L,TopsTexOnepieceDressLPrincess0,3260,7sMdP8aHLzCnrcLpy
princess dress,Green,False,5500,1375,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,For sale,Dress,L,TopsTexOnepieceDressLPrincess1,8231,3kqNDFY6HoA43GNHy
princess dress,Yellow,False,5500,1375,Yellow,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,For sale,Dress,L,TopsTexOnepieceDressLPrincess2,8232,jfoqBc36qZ8uR2pnf
princess dress,Pink,False,5500,1375,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,For sale,Dress,L,TopsTexOnepieceDressLPrincess3,8233,pXnjFKAzpBec8SvZT
princess dress,Purple,False,5500,1375,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,For sale,Dress,L,TopsTexOnepieceDressLPrincess4,8234,37AubjtqpQpC4GSHt
princess dress,Mint,False,5500,1375,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,For sale,Dress,L,TopsTexOnepieceDressLPrincess5,8235,8ZQXD2XtabBrox7Mg
princess dress,Orange,False,5500,1375,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,For sale,Dress,L,TopsTexOnepieceDressLPrincess6,8236,e3KEmakQCX3a58SyZ
princess dress,Gray,False,5500,1375,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,For sale,Dress,L,TopsTexOnepieceDressLPrincess7,8237,fRJzJWpJLXKQYGTvP
racing outfit,Red,False,2450,612,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,fairy tale; formal; party,True,For sale,Overall,L,TopsTexOnepieceOverallLRacer0,3655,YyDFydwQHnhaxrXuz
racing outfit,Blue,False,2450,612,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,For sale,Overall,L,TopsTexOnepieceOverallLRacer1,9466,qpasW5vhrAkruxfrG
